SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715798085.477375, -6.448333, 2.517653, -8.032098, 1.945062, -1.381340, -1.276221, 26.634171, 142.230545, -241.822998
1715798085.510730, -5.357176, 3.210774, -1.688960, 0.757821, -1.587484, -1.464055, 26.204865, 143.141663, -243.119171
1715798085.544144, -4.257788, 2.297087, -2.357391, 0.158680, -1.272699, -1.855110, 26.002533, 143.269455, -243.084137
1715798085.577080, -2.995446, 1.650802, -1.824980, 0.123247, -1.616771, -1.873686, 25.516724, 144.242493, -243.533752
1715798085.610721, -2.369511, 0.962319, -0.694767, -0.117451, -1.795032, -2.005379, 24.551193, 144.596771, -243.868484
1715798085.644129, -1.252616, -0.173430, -0.496348, -0.937748, -1.782861, -1.849686, 24.175690, 144.651123, -243.915207
1715798085.677381, -0.981623, -1.020977, -1.968333, -1.205254, -1.067456, -1.937286, 23.199585, 145.012146, -243.612030
1715798085.710800, 1.096095, -2.033126, -3.304597, -1.207628, -0.622811, -1.723924, 22.333099, 144.717560, -243.042297
1715798085.744087, 0.901716, -2.147898, -3.501071, -1.507312, -0.628424, -1.546192, 21.899338, 144.729507, -242.421555
1715798085.777433, 2.042703, -2.212991, -5.108179, -1.693845, -0.600600, -1.366472, 21.502136, 144.044067, -241.052460
1715798085.810140, 2.575712, -2.212542, -6.543203, -1.734252, -0.217416, -1.190869, 20.903290, 143.310516, -239.809799
1715798085.844111, 3.503166, -2.521094, -7.580940, -1.710126, -0.003213, -0.815224, 20.583221, 142.218552, -238.339462
1715798085.877391, 3.803040, -2.449568, -8.341698, -1.687066, 0.123018, -0.458022, 20.367813, 141.809952, -237.892853
1715798085.910813, 3.364003, -2.184110, -8.943840, -1.740528, 0.377005, -0.176086, 20.427460, 140.682693, -236.787308
1715798085.944163, 2.144456, -2.350507, -11.544840, -1.719168, 0.357169, 0.074545, 20.601990, 139.669174, -235.591736
1715798085.977462, 1.846528, -2.454057, -12.581679, -1.208562, 0.354460, 0.297315, 20.210403, 139.109833, -234.671829
1715798086.010740, 1.467795, -1.487697, -12.011859, -0.998312, 0.728510, 0.369721, 19.662552, 138.205261, -233.589706
1715798086.044096, 1.329979, -1.389834, -12.513295, -1.010594, 0.592051, 0.612828, 19.020355, 137.813797, -232.967178
1715798086.076800, 0.320224, -0.658256, -12.522423, -0.713209, 0.616832, 0.703402, 18.537399, 137.592972, -232.724213
1715798086.110710, 0.487819, -0.178967, -12.424710, -0.396510, 0.450429, 0.768762, 18.517136, 137.170593, -232.629440
1715798086.144133, -0.231040, 0.154576, -10.642077, -0.520687, 0.394075, 0.796168, 17.886581, 136.759186, -232.362289
1715798086.177449, -1.026215, -0.083199, -10.447099, -0.665485, 0.443856, 0.755262, 17.729309, 136.437973, -232.459930
1715798086.210148, -0.670676, -0.395941, -10.686220, -0.540735, 0.323681, 0.646447, 17.800385, 136.543411, -232.556564
1715798086.244049, 0.148889, -0.176872, -9.808745, -0.568435, 0.050521, 0.856498, 17.545135, 135.793243, -232.485260
1715798086.277367, -0.671125, 0.192135, -10.216956, -1.095160, 0.196333, 1.088154, 17.294632, 135.284576, -232.441788
1715798086.310726, -0.589871, 0.378134, -12.168231, -0.619144, 0.227891, 0.969035, 17.599625, 135.202408, -232.320129
1715798086.344136, 0.716166, 1.227926, -11.355698, -0.459597, -0.332334, 1.116326, 17.775208, 134.616791, -232.404724
1715798086.377463, 1.018583, 1.714099, -10.745925, -0.602196, 0.244708, 1.319893, 18.685669, 134.392593, -232.275543
1715798086.410759, 1.200542, 2.048240, -11.299734, -0.583100, 0.364702, 1.367803, 18.479660, 134.090332, -232.428513
1715798086.444070, 1.599626, 2.697517, -12.911331, -0.597304, -0.141995, 1.678702, 18.730438, 133.643677, -232.370041
1715798086.476810, 1.084124, 3.311779, -13.803171, -0.350890, -0.199186, 1.719019, 19.350464, 133.246155, -232.283264
1715798086.510772, 1.739238, 3.898957, -14.364162, -0.062574, -0.163930, 2.008347, 19.965271, 132.790436, -232.341888
1715798086.544139, 1.074997, 4.382137, -14.358327, 0.004451, 0.159245, 2.243145, 20.321472, 132.655594, -232.432495
1715798086.577451, -0.164452, 3.901950, -14.620192, 0.130544, 0.141171, 2.136285, 21.170334, 132.539291, -232.225815
1715798086.610847, 0.659603, 3.882048, -14.468610, 0.301881, -0.487915, 2.474548, 21.826233, 132.319290, -232.383408
1715798086.644130, 0.224606, 4.208408, -14.193875, 0.301804, -0.153578, 2.544376, 22.465408, 131.975037, -232.328796
